66064;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Black;Furry gorilla with big eyes slippers (Black) S;2014-01-29;2014-01-30;Lily Code;Each;2;32.00;64.00
80010;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Dinosaur battery-powered slippers (Green) M;2014-04-22;2014-04-23;Jack Potter;Each;7;32.00;224.00
91486;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Black;Furry gorilla with big eyes slippers (Black) M;2014-06-19;2014-06-20;Anthony Grosse;Each;4;32.00;128.00
66067;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Gray;Plush shark slippers (Gray) S;2014-01-29;2014-01-30;Lily Code;Each;3;32.00;96.00
74828;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;USB food flash drive - shrimp cocktail;2014-03-21;2014-03-22;Hudson Onslow;Each;3;32.00;96.00
70476;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;USB food flash drive - shrimp cocktail;2014-02-25;2014-02-26;Taj Shand;Each;6;32.00;192.00
91483;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;USB food flash drive - chocolate bar;2014-06-19;2014-06-20;Anthony Grosse;Each;9;32.00;288.00
80012;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;USB food flash drive - chocolate bar;2014-04-22;2014-04-23;Jack Potter;Each;9;32.00;288.00
80009;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);Northwind;Red;RC toy sedan car with remote control (Red) 1/50 scale;2014-04-22;2014-04-23;Jack Potter;Each;6;25.00;150.00
84003;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;USB missile launcher (Green);2014-05-12;2014-05-13;Lily Code;Each;1;25.00;25.00
93554;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Red and white urgent  heavy despatch tape  48mmx100m;2014-06-30;2014-07-01;Sophia Hinton;Each;240;4.10;984.00
80011;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);Northwind;Blue;Ride on toy sedan car (Blue) 1/12 scale;2014-04-22;2014-04-23;Jack Potter;Each;3;230.00;690.00
66619;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Blue;10 mm Anti static bubble wrap (Blue) 20m;2014-02-01;2014-02-02;Jack Potter;Each;80;42.00;3360.00
66618;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Medium sized bubblewrap roll 20m;2014-02-01;2014-02-02;Jack Potter;Each;40;20.00;800.00
84000;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Void fill 100 L bag (White) 100L;2014-05-12;2014-05-13;Lily Code;Each;50;12.50;625.00
66066;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Shipping carton (Brown) 500x310x310mm;2014-01-29;2014-01-30;Lily Code;Each;100;2.55;255.00
66063;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Blue;10 mm Anti static bubble wrap (Blue) 10m;2014-01-29;2014-01-30;Lily Code;Each;10;26.00;260.00
91749;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Shipping carton (Brown) 413x285x187mm;2014-06-20;2014-06-21;Kayla Woodcock;Each;150;1.05;157.50
91748;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);Northwind;Yellow;Ride on toy sedan car (Yellow) 1/12 scale;2014-06-20;2014-06-21;Kayla Woodcock;Each;3;230.00;690.00
89272;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Large  replacement blades 18mm;2014-06-07;2014-06-08;Kayla Woodcock;Each;10;4.30;43.00
89270;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Blue;Superhero action jacket (Blue) L;2014-06-07;2014-06-08;Kayla Woodcock;Each;9;30.00;270.00
70478;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Shipping carton (Brown) 500x310x310mm;2014-02-25;2014-02-26;Taj Shand;Each;75;2.55;191.25
70477;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Blue;Superhero action jacket (Blue) XL;2014-02-25;2014-02-26;Taj Shand;Each;10;30.00;300.00
70475;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);Northwind;N/A;Ride on toy sedan car (Pink) 1/12 scale;2014-02-25;2014-02-26;Taj Shand;Each;5;230.00;1150.00
69129;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;Blue;20 mm Anti static bubble wrap (Blue) 20m;2014-02-17;2014-02-18;Taj Shand;Each;90;45.00;4050.00
69128;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Permanent marker black 5mm nib (Black) 5mm;2014-02-17;2014-02-18;Taj Shand;Each;96;2.70;259.20
69127;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Clear packaging tape 48mmx75m;2014-02-17;2014-02-18;Taj Shand;Each;260;2.90;754.00
78789;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Black and orange glass with care despatch tape  48mmx100m;2014-04-14;2014-04-15;Amy Trefl;Each;72;4.10;295.20
78787;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Black and orange this way up despatch tape 48mmx75m;2014-04-14;2014-04-15;Amy Trefl;Each;192;3.70;710.40
69957;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Air cushion machine (Blue);2014-02-21;2014-02-22;Amy Trefl;Each;4;1899.00;7596.00
69955;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Black and orange this way up despatch tape 48mmx75m;2014-02-21;2014-02-22;Amy Trefl;Each;24;3.70;88.80
69954;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);Northwind;Red;Ride on toy sedan car (Red) 1/12 scale;2014-02-21;2014-02-22;Amy Trefl;Each;10;230.00;2300.00
91772;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Packing knife with metal insert blade (Yellow) 9mm;2014-06-20;2014-06-21;Anthony Grosse;Each;10;1.89;18.90
91770;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);Northwind;Black;Ride on vintage American toy coupe (Black) 1/12 scale;2014-06-20;2014-06-21;Anthony Grosse;Each;1;285.00;285.00
91484;Americas;United States;Pennsylvania;Novelty Shop;Tailspin Toys (Tresckow, PA);N/A;N/A;Shipping carton (Brown) 229x229x229mm;2014-06-19;2014-06-20;Anthony Grosse;Each;75;1.05;78.75
186584;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Large sized bubblewrap roll 50m;2015-10-28;2015-10-29;Sophia Hinton;Each;30;24.00;720.00
188149;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Small 9mm replacement blades 9mm;2015-11-05;2015-11-06;Hudson Onslow;Each;60;4.10;246.00
42881;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;Superhero action jacket (Blue) L;2013-09-12;2013-09-13;Hudson Onslow;Each;6;30.00;180.00
46457;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Furry animal socks (Pink) XL;2013-10-02;2013-10-03;Archer Lamble;Pair;96;5.00;480.00
44750;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Furry animal socks (Pink) XL;2013-09-23;2013-09-24;Kayla Woodcock;Pair;24;5.00;120.00
43940;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Furry animal socks (Pink) L;2013-09-18;2013-09-19;Sophia Hinton;Pair;60;5.00;300.00
31031;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Furry animal socks (Pink) L;2013-07-03;2013-07-04;Hudson Onslow;Pair;84;5.00;420.00
16192;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Pack of 12 action figures (variety);2013-04-11;2013-04-12;Kayla Woodcock;Packet;6;16.00;96.00
59606;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Dinosaur battery-powered slippers (Green) XL;2013-12-24;2013-12-25;Hudson Hollinworth;Each;2;32.00;64.00
59607;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Black;RC vintage American toy coupe with remote control (Black) 1/50 scale;2013-12-24;2013-12-25;Hudson Hollinworth;Each;1;30.00;30.00
59605;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Yellow;Ride on toy sedan car (Yellow) 1/12 scale;2013-12-24;2013-12-25;Hudson Hollinworth;Each;7;230.00;1610.00
59604;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;3 kg Courier post bag (White) 300x190x95mm;2013-12-24;2013-12-25;Hudson Hollinworth;Each;175;0.66;115.50
16195;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Express post box 5kg (White) 350x280x130mm;2013-04-11;2013-04-12;Amy Trefl;Each;50;0.95;47.50
16191;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;32 mm Double sided bubble wrap 20m;2013-04-11;2013-04-12;Kayla Woodcock;Each;50;37.00;1850.00
48745;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;32 mm Anti static bubble wrap (Blue) 20m;2013-10-18;2013-10-19;Taj Shand;Each;100;48.00;4800.00
24046;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Void fill 100 L bag (White) 100L;2013-05-27;2013-05-28;Amy Trefl;Each;100;12.50;1250.00
24044;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Shipping carton (Brown) 413x285x187mm;2013-05-27;2013-05-28;Amy Trefl;Each;100;1.05;105.00
21633;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;20 mm Anti static bubble wrap (Blue) 10m;2013-05-11;2013-05-12;Amy Trefl;Each;80;29.00;2320.00
24042;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;10 mm Double sided bubble wrap 50m;2013-05-27;2013-05-28;Amy Trefl;Each;90;105.00;9450.00
44748;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Shipping carton (Brown) 500x310x310mm;2013-09-23;2013-09-24;Kayla Woodcock;Each;75;2.55;191.25
12073;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Black;RC big wheel monster truck with remote control (Black) 1/50 scale;2013-03-16;2013-03-17;Sophia Hinton;Each;1;45.00;45.00
7209;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Shipping carton (Brown) 356x356x279mm;2013-02-15;2013-02-16;Kayla Woodcock;Each;250;2.04;510.00
5333;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;3 kg Courier post bag (White) 300x190x95mm;2013-02-01;2013-02-02;Lily Code;Each;225;0.66;148.50
5360;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Red;Ride on vintage American toy coupe (Red) 1/12 scale;2013-02-01;2013-02-02;Amy Trefl;Each;8;285.00;2280.00
45019;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;Bubblewrap dispenser (Blue) 1.5m;2013-09-24;2013-09-25;Anthony Grosse;Each;8;240.00;1920.00
24301;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;Bubblewrap dispenser (Blue) 1.5m;2013-05-28;2013-05-29;Anthony Grosse;Each;2;240.00;480.00
43943;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Alien officer hoodie (Black) 5XL;2013-09-18;2013-09-19;Sophia Hinton;Each;9;35.00;315.00
30443;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Black and orange glass with care despatch tape 48mmx75m;2013-07-01;2013-07-02;Amy Trefl;Each;240;3.70;888.00
24300;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Black and orange handle with care despatch tape  48mmx75m;2013-05-28;2013-05-29;Anthony Grosse;Each;144;3.70;532.80
16883;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Black and orange this way up despatch tape 48mmx75m;2013-04-16;2013-04-17;Hudson Onslow;Each;96;3.70;355.20
12072;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Red and white urgent despatch tape 48mmx75m;2013-03-16;2013-03-17;Sophia Hinton;Each;96;3.70;355.20
5334;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Red and white urgent despatch tape 48mmx75m;2013-02-01;2013-02-02;Lily Code;Each;240;3.70;888.00
5332;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Black and orange glass with care despatch tape  48mmx100m;2013-02-01;2013-02-02;Lily Code;Each;48;4.10;196.80
48746;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Black;Ride on toy sedan car (Black) 1/12 scale;2013-10-18;2013-10-19;Taj Shand;Each;7;230.00;1610.00
16196;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Red;Ride on toy sedan car (Red) 1/12 scale;2013-04-11;2013-04-12;Amy Trefl;Each;2;230.00;460.00
16194;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Yellow;Ride on toy sedan car (Yellow) 1/12 scale;2013-04-11;2013-04-12;Kayla Woodcock;Each;7;230.00;1610.00
113097;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;20 mm Double sided bubble wrap 50m;2014-10-17;2014-10-18;Jack Potter;Each;40;108.00;4320.00
113812;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Red and white urgent despatch tape 48mmx75m;2014-10-21;2014-10-22;Taj Shand;Each;120;3.70;444.00
113811;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;Superhero action jacket (Blue) XL;2014-10-21;2014-10-22;Taj Shand;Each;6;30.00;180.00
113446;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Red;RC vintage American toy coupe with remote control (Red) 1/50 scale;2014-10-20;2014-10-21;Taj Shand;Each;9;30.00;270.00
113444;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Office cube periscope (Black);2014-10-20;2014-10-21;Taj Shand;Each;100;18.50;1850.00
42879;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - a foo walks into a bar (Black);2013-09-12;2013-09-13;Hudson Onslow;Each;9;13.00;117.00
24298;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - this code was generated by a tool (Black);2013-05-28;2013-05-29;Anthony Grosse;Each;8;13.00;104.00
20229;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - inheritance is the OO way to become wealthy (White);2013-05-04;2013-05-05;Jack Potter;Each;8;13.00;104.00
24045;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - a foo walks into a bar (Black);2013-05-27;2013-05-28;Amy Trefl;Each;7;13.00;91.00
37277;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;IT joke mug - keyboard not found … press F1 to continue (White);2013-08-07;2013-08-08;Archer Lamble;Each;1;13.00;13.00
16190;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - fun was unexpected at this time (Black);2013-04-11;2013-04-12;Kayla Woodcock;Each;10;13.00;130.00
6078;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - this code was generated by a tool (Black);2013-02-07;2013-02-08;Lily Code;Each;10;13.00;130.00
46455;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;DBA joke mug - you might be a DBA if (Black);2013-10-02;2013-10-03;Archer Lamble;Each;6;13.00;78.00
24043;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - Oct 31 = Dec 25 (White);2013-05-27;2013-05-28;Amy Trefl;Each;6;13.00;78.00
21635;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - this code was generated by a tool (Black);2013-05-11;2013-05-12;Amy Trefl;Each;6;13.00;78.00
20230;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - a foo walks into a bar (White);2013-05-04;2013-05-05;Jack Potter;Each;3;13.00;39.00
16197;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - when your hammer is C++ (White);2013-04-11;2013-04-12;Amy Trefl;Each;3;13.00;39.00
16884;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;DBA joke mug - SELECT caffeine FROM mug (White);2013-04-16;2013-04-17;Hudson Onslow;Each;5;13.00;65.00
16885;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) 3XS";2013-04-16;2013-04-17;Hudson Onslow;Each;48;18.00;864.00
5358;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 4XL";2013-02-01;2013-02-02;Amy Trefl;Each;120;18.00;2160.00
48747;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 4XL";2013-10-18;2013-10-19;Taj Shand;Each;12;18.00;216.00
43941;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) 7XL";2013-09-18;2013-09-19;Sophia Hinton;Each;24;18.00;432.00
7210;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) XL";2013-02-15;2013-02-16;Kayla Woodcock;Each;24;18.00;432.00
20231;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 3XS";2013-05-04;2013-05-05;Jack Potter;Each;24;18.00;432.00
41367;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 5XL";2013-09-04;2013-09-05;Hudson Onslow;Each;72;18.00;1296.00
21634;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Light Brown;Halloween zombie mask (Light Brown) S;2013-05-11;2013-05-12;Amy Trefl;Each;72;18.00;1296.00
46456;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) L";2013-10-02;2013-10-03;Archer Lamble;Each;72;18.00;1296.00
21632;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) M";2013-05-11;2013-05-12;Amy Trefl;Each;72;18.00;1296.00
6079;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) M";2013-02-07;2013-02-08;Lily Code;Each;72;18.00;1296.00
12074;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) XXL";2013-03-16;2013-03-17;Sophia Hinton;Each;108;18.00;1944.00
41947;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 6XL";2013-09-06;2013-09-07;Archer Lamble;Each;36;18.00;648.00
44749;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;"""The Gu"" red shirt XML tag t-shirt (White) 3XS";2013-09-23;2013-09-24;Kayla Woodcock;Each;60;18.00;1080.00
6077;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;"""The Gu"" red shirt XML tag t-shirt (Black) XS";2013-02-07;2013-02-08;Lily Code;Each;60;18.00;1080.00
7208;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Animal with big feet slippers (Brown) M;2013-02-15;2013-02-16;Kayla Woodcock;Each;10;32.00;320.00
5359;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Animal with big feet slippers (Brown) XL;2013-02-01;2013-02-02;Amy Trefl;Each;10;32.00;320.00
45018;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Animal with big feet slippers (Brown) L;2013-09-24;2013-09-25;Anthony Grosse;Each;7;32.00;224.00
41946;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Dinosaur battery-powered slippers (Green) L;2013-09-06;2013-09-07;Archer Lamble;Each;9;32.00;288.00
24297;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Dinosaur battery-powered slippers (Green) M;2013-05-28;2013-05-29;Anthony Grosse;Each;9;32.00;288.00
44751;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Dinosaur battery-powered slippers (Green) L;2013-09-23;2013-09-24;Kayla Woodcock;Each;5;32.00;160.00
5335;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Furry gorilla with big eyes slippers (Black) M;2013-02-01;2013-02-02;Lily Code;Each;5;32.00;160.00
42880;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;USB food flash drive - hot dog;2013-09-12;2013-09-13;Hudson Onslow;Each;6;32.00;192.00
16193;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Gray;USB rocket launcher (Gray);2013-04-11;2013-04-12;Kayla Woodcock;Each;10;25.00;250.00
7207;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Blue;RC toy sedan car with remote control (Blue) 1/50 scale;2013-02-15;2013-02-16;Kayla Woodcock;Each;10;25.00;250.00
12071;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;N/A;RC toy sedan car with remote control (Pink) 1/50 scale;2013-03-16;2013-03-17;Sophia Hinton;Each;6;25.00;150.00
24299;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);Northwind;Red;RC toy sedan car with remote control (Red) 1/50 scale;2013-05-28;2013-05-29;Anthony Grosse;Each;3;25.00;75.00
41948;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Large sized bubblewrap roll 50m;2013-09-06;2013-09-07;Archer Lamble;Each;70;24.00;1680.00
37276;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Shipping carton (Brown) 279x254x217mm;2013-08-07;2013-08-08;Archer Lamble;Each;175;1.11;194.25
31032;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Air cushion machine (Blue);2013-07-03;2013-07-04;Hudson Onslow;Each;10;1899.00;18990.00
31030;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Permanent marker black 5mm nib (Black) 5mm;2013-07-03;2013-07-04;Hudson Onslow;Each;84;2.70;226.80
31029;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Blue;Bubblewrap dispenser (Blue) 1.5m;2013-07-03;2013-07-04;Hudson Onslow;Each;8;240.00;1920.00
43942;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Air cushion machine (Blue);2013-09-18;2013-09-19;Sophia Hinton;Each;6;1899.00;11394.00
197961;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Shipping carton (Brown) 413x285x187mm;2015-12-28;2015-12-29;Hudson Onslow;Each;100;1.05;105.00
197959;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Black and orange this way up despatch tape  48mmx100m;2015-12-28;2015-12-29;Hudson Onslow;Each;24;4.10;98.40
189550;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;N/A;Furry animal socks (Pink) L;2015-11-12;2015-11-13;Lily Code;Pair;12;5.00;60.00
93476;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;DBA joke mug - mind if I join you? (Black);2014-06-30;2014-07-01;Hudson Hollinworth;Each;10;13.00;130.00
90483;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - understanding recursion requires understanding recursion (White);2014-06-13;2014-06-14;Lily Code;Each;10;13.00;130.00
66007;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;IT joke mug - keyboard not found … press F1 to continue (Black);2014-01-29;2014-01-30;Hudson Onslow;Each;1;13.00;13.00
100446;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;DBA joke mug - two types of DBAs (Black);2014-08-05;2014-08-06;Amy Trefl;Each;4;13.00;52.00
84438;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;Black;Developer joke mug - this code was generated by a tool (Black);2014-05-14;2014-05-15;Lily Code;Each;4;13.00;52.00
107358;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - understanding recursion requires understanding recursion (White);2014-09-15;2014-09-16;Anthony Grosse;Each;7;13.00;91.00
105710;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;Developer joke mug - that's a hardware problem (White);2014-09-05;2014-09-06;Anthony Grosse;Each;7;13.00;91.00
93984;Americas;United States;Michigan;Novelty Shop;Tailspin Toys (Brown City, MI);N/A;White;DBA joke mug - daaaaaa-ta (White);2014-07-03;2014-07-04;Archer Lamble;Each;7;13.00;91.00
